1639	15	0.000
1640	12	0.000
1641	8	0.000
1642	7	0.000
1643	11	0.000
1644	8	0.000
1645	11	0.000
1646	13	0.000
1647	13	0.000
1648	16	0.000
1649	6	0.000
1650	7	0.000
1651	16	0.000
1652	11	0.000
1653	11	0.000
1654	14	0.000
1655	17	0.000
1656	13	0.000
1657	9	0.000
1658	11	0.000
1659	11	0.000
1660	15	0.000
1661	11	0.000
1662	9	0.000
1663	10	0.000
1664	10	0.000
1665	6	0.000
1666	5	0.000
1667	11	0.000
1668	7	0.000
1669	14	0.000
1670	11	0.000
1671	15	0.000
1672	13	0.000
1673	7	0.000
1674	8	0.000
1675	14	0.000
1676	9	0.000
1677	13	0.000
1678	8	0.000
1679	18	0.000
1680	6	0.000
1681	8	0.000
1682	15	0.000
1683	6	0.000
1684	9	0.000
1685	12	0.000
1686	9	0.000
1687	6	0.000
1688	9	0.000
1689	7	0.000
1690	7	0.000
1691	15	0.000
1692	7	0.000
1693	9	0.000
1694	9	0.000
1695	10	0.000
1696	13	0.000
1697	9	0.000
1698	15	0.000
1699	11	0.000
1700	7	0.000
1701	18	0.000
1702	6	0.000
1704	8	0.000
1705	8	0.000
1706	8	0.000
1707	14	0.000
1708	13	0.000
1709	7	0.000
1710	8	0.000
1711	16	0.000
1712	8	0.000
1713	12	0.000
1714	5	0.000
1715	9	0.000
1716	15	0.000
1717	7	0.000
1718	10	0.000
1719	16	0.000
1720	6	0.000
1721	5	0.000
1722	8	0.000
1723	10	0.000
1724	6	0.000
1725	10	0.000
1726	11	0.000
1727	16	0.000
1728	9	0.000
1729	10	0.000
1730	8	0.000
1731	13	0.000
1732	9	0.000
1733	12	0.000
1734	14	0.000
1735	8	0.000
1736	7	0.000
1737	10	0.000
1738	6	0.000
1739	8	0.000
1740	8	0.000
1741	11	0.000
1742	12	0.000
1743	10	0.000
1744	12	0.000
1745	13	0.000
1746	11	0.000
1747	15	0.000
1748	12	0.000
1749	7	0.000
1750	8	0.000
1751	6	0.000
1752	6	0.000
1753	7	0.000
1754	8	0.000
1755	11	0.000
1756	9	0.000
1757	5	0.000
1758	12	0.000
1759	10	0.000
1760	9	0.000
1761	11	0.000
1762	11	0.000
1763	11	0.000
1764	6	0.000
1765	12	0.000
1766	5	0.000
1767	11	0.000
1768	16	0.000
1769	14	0.000
1771	11	0.000
1772	11	0.000
1773	14	0.000
1774	5	0.000
1775	13	0.000
1776	14	0.000
1777	8	0.000
1778	7	0.000
1779	8	0.000
1780	9	0.000
1781	10	0.000
1783	8	0.000
1784	7	0.000
1785	10	0.000
1786	16	0.000
1787	9	0.000
1788	11	0.000
1789	9	0.000
1790	13	0.000
1791	6	0.000
1792	12	0.000
1793	9	0.000
1794	8	0.000
1795	10	0.000
1796	13	0.000
1798	9	0.000
1800	10	0.000
1801	9	0.000
1802	8	0.000
1803	9	0.000
1804	13	0.000
1805	17	0.000
1806	8	0.000
1807	9	0.000
1808	6	0.000
1809	10	0.000
1810	17	0.000
1812	7	0.000
1813	10	0.000
1814	8	0.000
1815	8	0.000
1816	7	0.000
1817	5	0.000
1818	8	0.000
1819	10	0.000
1820	10	0.000
1821	11	0.000
1822	9	0.000
1823	10	0.000
1824	5	0.000
1825	6	0.000
1826	9	0.000
1827	8	0.000
1828	11	0.000
1829	12	0.000
1830	7	0.000
1831	8	0.000
1832	8	0.000
1833	6	0.000
1834	5	0.000
1835	7	0.000
1836	5	0.000
1837	13	0.000
1838	10	0.000
1839	15	0.000
1840	9	0.000
1841	8	0.000
1842	5	0.000
1843	9	0.000
1844	7	0.000
1845	10	0.000
1846	5	0.000
1847	11	0.000
1848	11	0.000
1849	7	0.000
1850	8	0.000
1851	11	0.000
1853	7	0.000
1854	10	0.000
1855	5	0.000
1856	11	0.000
1857	9	0.000
1858	9	0.000
1859	7	0.000
1860	7	0.000
1861	7	0.000
1862	7	0.000
1864	7	0.000
1865	9	0.000
1866	8	0.000
1867	11	0.000
1868	6	0.000
1870	9	0.000
1872	5	0.000
1873	8	0.000
1874	8	0.000
1876	9	0.000
1877	8	0.000
1878	5	0.000
1879	7	0.000
1881	7	0.000
1883	8	0.000
1884	7	0.000
1885	8	0.000
1886	10	0.000
1888	6	0.000
1889	5	0.000
1890	8	0.000
1891	8	0.000
1892	7	0.000
1893	8	0.000
1894	10	0.000
1895	8	0.000
1896	9	0.000
1897	7	0.000
1898	9	0.000
1899	9	0.000
1900	10	0.000
1901	7	0.000
1903	8	0.000
1904	6	0.000
1905	13	0.000
1906	7	0.000
1907	9	0.000
1908	9	0.000
1909	12	0.000
1910	7	0.000
1911	16	0.000
1913	10	0.000
1915	6	0.000
1916	8	0.000
1917	6	0.000
1918	5	0.000
1921	10	0.000
1924	6	0.000
1925	13	0.000
1926	7	0.000
1927	12	0.000
1928	7	0.000
1929	10	0.000
1930	6	0.000
1931	5	0.000
1932	9	0.000
1933	10	0.000
1934	10	0.000
1935	9	0.000
1936	6	0.000
1937	7	0.000
1938	7	0.000
1940	12	0.000
1941	6	0.000
1942	6	0.000
1943	6	0.000
1944	12	0.000
1946	6	0.000
1947	10	0.000
1949	9	0.000
1950	9	0.000
1951	6	0.000
1952	7	0.000
1953	8	0.000
1954	8	0.000
1955	5	0.000
1956	7	0.000
1957	7	0.000
1958	9	0.000
1959	7	0.000
1960	7	0.000
1961	9	0.000
1962	8	0.000
1963	7	0.000
1965	6	0.000
1966	9	0.000
1968	6	0.000
1970	5	0.000
1971	5	0.000
1974	7	0.000
1976	5	0.000
1980	7	0.000
1982	11	0.000
1984	5	0.000
1987	9	0.000
1989	7	0.000
1990	5	0.000
1991	8	0.000
1992	9	0.000
1993	5	0.000
1994	6	0.000
1995	11	0.000
1996	6	0.000
1997	10	0.000
1998	9	0.000
1999	7	0.000
2000	7	0.000
2001	6	0.000
2003	6	0.000
2004	8	0.000
2005	11	0.000
2006	9	0.000
2007	8	0.000
2008	7	0.000
2009	9	0.000
2011	7	0.000
2012	9	0.000
2013	10	0.000
2014	6	0.000
2015	5	0.000
2016	7	0.000
2017	12	0.000
2018	7	0.000
2019	5	0.000
2020	9	0.000
2021	6	0.000
2025	5	0.000
2026	8	0.000
2029	9	0.000
2030	6	0.000
2031	6	0.000
2032	5	0.000
2033	8	0.000
2034	5	0.000
2035	6	0.000
2036	6	0.000
2037	7	0.000
2038	6	0.000
2040	6	0.000
2041	6	0.000
2042	12	0.000
2043	5	0.000
2044	7	0.000
2045	10	0.000
2047	9	0.000
2048	8	0.000
2050	7	0.000
2051	6	0.000
2052	10	0.000
2053	5	0.000
2055	5	0.000
2057	7	0.000
2059	7	0.000
2060	6	0.000
2061	6	0.000
2063	6	0.000
2064	9	0.000
2066	7	0.000
2067	6	0.000
2068	6	0.000
2069	5	0.000
2070	6	0.000
2071	7	0.000
2072	7	0.000
2073	5	0.000
2075	7	0.000
2076	5	0.000
2077	10	0.000
2078	11	0.000
2079	9	0.000
2081	5	0.000
2082	7	0.000
2083	5	0.000
2085	8	0.000
2086	5	0.000
2088	7	0.000
2090	5	0.000
2091	11	0.000
2092	9	0.000
2093	5	0.000
2094	12	0.000
2095	6	0.000
2096	7	0.000
2097	5	0.000
2098	7	0.000
2099	11	0.000
2100	7	0.000
2101	6	0.000
2102	11	0.000
2105	9	0.000
2107	5	0.000
2108	5	0.000
2109	6	0.000
2110	7	0.000
2111	8	0.000
2112	5	0.000
2113	5	0.000
2114	7	0.000
2115	6	0.000
2117	5	0.000
2118	5	0.000
2119	5	0.000
2121	6	0.000
2122	11	0.000
2123	6	0.000
2124	13	0.000
2125	5	0.000
2126	6	0.000
2127	6	0.000
2128	5	0.000
2129	6	0.000
2130	11	0.000
2131	5	0.000
2132	6	0.000
2135	6	0.000
2136	5	0.000
2137	6	0.000
2140	9	0.000
2141	5	0.000
2142	8	0.000
2143	5	0.000
2144	6	0.000
2145	6	0.000
2146	10	0.000
2148	11	0.000
2149	7	0.000
2150	8	0.000
2151	8	0.000
2152	11	0.000
2153	5	0.000
2155	5	0.000
2157	5	0.000
2159	6	0.000
2160	5	0.000
2161	9	0.000
2163	5	0.000
2164	5	0.000
2165	7	0.000
2166	7	0.000
2167	10	0.000
2168	8	0.000
2171	8	0.000
2173	5	0.000
2174	8	0.000
2175	5	0.000
2176	8	0.000
2177	5	0.000
2178	12	0.000
2179	6	0.000
2180	6	0.000
2181	7	0.000
2183	6	0.000
2184	5	0.000
2185	8	0.000
2186	6	0.000
2187	8	0.000
2188	7	0.000
2189	5	0.000
2191	10	0.000
2192	7	0.000
2194	15	0.000
2196	5	0.000
2201	8	0.000
2202	5	0.000
2203	8	0.000
2204	6	0.000
2206	8	0.000
2207	6	0.000
2208	9	0.000
2209	5	0.000
2210	5	0.000
2211	5	0.000
2212	8	0.000
2213	7	0.000
2215	6	0.000
2216	6	0.000
2217	9	0.000
2218	6	0.000
2219	6	0.000
2220	5	0.000
2221	8	0.000
2224	6	0.000
2226	7	0.000
2227	8	0.000
2229	6	0.000
2230	6	0.000
2231	6	0.000
2233	6	0.000
2234	8	0.000
2235	5	0.000
2236	6	0.000
2237	7	0.000
2240	6	0.000
2241	6	0.000
2242	5	0.000
2243	9	0.000
2245	7	0.000
2248	10	0.000
2250	6	0.000
2251	7	0.000
2252	5	0.000
2253	8	0.000
2255	10	0.000
2258	7	0.000
2261	6	0.000
2263	5	0.000
2264	5	0.000
2267	6	0.000
2268	9	0.000
2270	6	0.000
2271	6	0.000
2276	6	0.000
2277	5	0.000
2278	5	0.000
2281	5	0.000
2282	11	0.000
2283	6	0.000
2286	7	0.000
2288	9	0.000
2289	5	0.000
2290	7	0.000
2293	10	0.000
2295	5	0.000
2297	5	0.000
2298	8	0.000
2303	5	0.000
2306	5	0.000
2308	6	0.000
2311	6	0.000
2313	5	0.000
2317	5	0.000
2320	10	0.000
2322	5	0.000
2323	6	0.000
2324	5	0.000
2325	5	0.000
2326	10	0.000
2330	9	0.000
2331	7	0.000
2334	5	0.000
2336	7	0.000
2338	5	0.000
2339	8	0.000
2340	5	0.000
2344	6	0.000
2346	7	0.000
2347	8	0.000
2348	9	0.000
2351	9	0.000
2352	8	0.000
2353	7	0.000
2358	7	0.000
2361	6	0.000
2362	5	0.000
2363	5	0.000
2367	9	0.000
2373	6	0.000
2374	5	0.000
2375	5	0.000
2379	5	0.000
2380	5	0.000
2382	8	0.000
2389	5	0.000
2390	6	0.000
2391	5	0.000
2392	5	0.000
2393	6	0.000
2394	6	0.000
2395	7	0.000
2400	5	0.000
2402	6	0.000
2403	6	0.000
2404	5	0.000
2406	5	0.000
2409	6	0.000
2410	5	0.000
2415	5	0.000
2417	5	0.000
2418	5	0.000
2420	10	0.000
2421	7	0.000
2423	7	0.000
2424	9	0.000
2427	5	0.000
2431	6	0.000
2432	5	0.000
2433	6	0.000
2434	10	0.000
2439	10	0.000
2442	6	0.000
2445	5	0.000
2454	5	0.000
2455	6	0.000
2460	8	0.000
2461	6	0.000
2462	6	0.000
2464	6	0.000
2470	6	0.000
2471	7	0.000
2478	7	0.000
2481	7	0.000
2484	6	0.000
2485	6	0.000
2488	8	0.000
2491	5	0.000
2492	7	0.000
2496	5	0.000
2497	6	0.000
2498	6	0.000
2499	6	0.000
2500	12	0.000
2501	6	0.000
2503	5	0.000
2504	5	0.000
2507	6	0.000
2511	5	0.000
2513	5	0.000
2520	5	0.000
2523	9	0.000
2525	5	0.000
2527	5	0.000
2530	6	0.000
2536	5	0.000
2538	6	0.000
2540	5	0.000
2542	5	0.000
2543	8	0.000
2554	5	0.000
2556	7	0.000
2557	5	0.000
2558	5	0.000
2561	5	0.000
2563	5	0.000
2564	7	0.000
2585	5	0.000
2587	7	0.000
2590	5	0.000
2591	5	0.000
2593	5	0.000
2594	6	0.000
2595	11	0.000
2597	7	0.000
2598	7	0.000
2601	6	0.000
2607	5	0.000
2608	6	0.000
2616	6	0.000
2618	5	0.000
2631	5	0.000
2637	5	0.000
2640	6	0.000
2646	6	0.000
2650	6	0.000
2651	6	0.000
2657	7	0.000
2659	6	0.000
2664	7	0.000
2681	5	0.000
2682	5	0.000
2684	7	0.000
2687	5	0.000
2690	6	0.000
2692	6	0.000
2696	5	0.000
2699	5	0.000
2701	5	0.000
2702	5	0.000
2707	6	0.000
2708	6	0.000
2711	5	0.000
2714	6	0.000
2720	5	0.000
2734	5	0.000
2746	7	0.000
2747	5	0.000
2748	6	0.000
2750	6	0.000
2756	6	0.000
2763	6	0.000
2798	6	0.000
2799	6	0.000
2801	5	0.000
2802	7	0.000
2806	6	0.000
2811	5	0.000
2813	6	0.000
2822	5	0.000
2824	10	0.000
2839	5	0.000
2849	5	0.000
2857	9	0.000
2870	5	0.000
2871	5	0.000
2873	5	0.000
2876	5	0.000
2878	6	0.000
2881	7	0.000
2897	6	0.000
2898	5	0.000
2904	5	0.000
2910	6	0.000
2915	6	0.000
2920	6	0.000
2928	5	0.000
2938	6	0.000
2945	6	0.000
2948	5	0.000
2960	5	0.000
2964	5	0.000
2972	5	0.000
2979	6	0.000
2980	6	0.000
2998	5	0.000
3005	5	0.000
3006	6	0.000
3008	6	0.000
3018	5	0.000
3023	5	0.000
3062	5	0.000
3067	6	0.000
3080	6	0.000
3082	9	0.000
3085	5	0.000
3086	6	0.000
3090	5	0.000
3091	5	0.000
3092	7	0.000
3100	5	0.000
3111	7	0.000
3116	6	0.000
3117	5	0.000
3123	6	0.000
3142	5	0.000
3146	7	0.000
3156	5	0.000
3161	5	0.000
3163	7	0.000
3167	5	0.000
3177	5	0.000
3180	5	0.000
3182	8	0.000
3198	6	0.000
3201	6	0.000
3203	5	0.000
3222	6	0.000
3223	5	0.000
3247	5	0.000
3248	5	0.000
3262	5	0.000
3264	6	0.000
3271	7	0.000
3272	5	0.000
3276	5	0.000
3283	9	0.000
3313	5	0.000
3315	5	0.000
3349	6	0.000
3353	7	0.000
3389	6	0.000
3423	7	0.000
3437	6	0.000
3465	7	0.000
3480	5	0.000
3498	7	0.000
3505	7	0.000
3510	5	0.000
3555	5	0.000
3568	5	0.000
3580	5	0.000
3590	5	0.000
3596	5	0.000
3658	5	0.000
3660	5	0.000
3703	5	0.000
3757	5	0.000
3765	5	0.000
3784	5	0.000
3807	5	0.000
3995	5	0.000
4006	5	0.000
4014	5	0.000
4045	5	0.000
4085	6	0.000
4120	5	0.000
4272	6	0.000
4360	5	0.000
4632	5	0.000
4751	5	0.000
